ORIGIN_AIRPORT_ID,YEAR,WEEK,CANCELLED,COUNT_FLIGHTS,WEATHER_CANCELLED,NAS_CANCELLED,SEC_CANCELLED,CARRIER_CANCELLED,Description,IATA,AIRPORT,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
10721,2019,46,15,2578,9,0,0,6,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2019,47,10,2599,4,3,0,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2019,48,5,2410,4,1,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2019,49,99,2484,59,25,0,15,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2019,50,24,2418,4,18,0,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2019,51,45,2440,34,7,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2019,52,10,2254,2,0,0,8,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,1,2,1554,0,0,0,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,2,15,2315,7,2,0,6,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,3,21,2273,9,1,0,11,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,4,7,2283,3,0,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,5,0,2280,0,0,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,6,25,2304,16,5,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,7,6,2355,3,0,0,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,8,5,2429,0,0,0,5,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,9,8,2488,0,0,0,8,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,10,8,2501,0,0,3,5,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,11,72,2539,0,1,53,18,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,12,375,2593,6,19,327,23,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,13,1253,2443,2,1,1175,75,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,14,1118,1924,2,0,1058,58,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,15,426,1035,1,0,397,28,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,16,191,679,7,0,176,8,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,17,206,611,0,0,205,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,18,136,564,0,0,134,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,19,12,392,0,0,4,8,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,20,22,407,0,0,8,14,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,21,15,397,0,0,8,7,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,22,11,394,0,0,8,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,23,2,515,0,0,0,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,24,6,588,0,0,0,6,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,25,0,611,0,0,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,26,1,627,0,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,27,11,861,0,1,0,10,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,28,17,1131,0,0,1,16,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,29,10,1134,0,0,1,9,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,30,16,1142,1,0,4,11,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,31,44,1149,2,0,8,34,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,32,33,1066,11,0,2,20,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,33,3,959,0,0,0,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,34,5,972,1,0,1,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,35,6,965,2,0,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,36,3,903,2,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,37,4,813,0,0,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,38,3,786,0,0,0,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,39,1,786,0,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,40,1,833,0,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,41,4,900,0,0,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,42,0,910,0,0,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,43,0,877,0,0,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,44,6,831,2,0,1,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,45,3,873,0,0,0,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,46,8,919,0,1,2,5,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,47,4,1066,0,0,1,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,48,20,1140,1,0,1,18,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,49,14,954,10,0,3,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,50,6,819,0,0,5,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,51,86,970,84,0,0,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,52,10,1065,3,0,0,7,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2020,53,1,597,0,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,1,6,836,2,1,0,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,2,7,747,2,0,2,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,3,6,741,0,0,2,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,4,16,737,10,0,3,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,5,110,749,99,0,4,7,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,6,14,865,8,0,1,5,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,7,49,945,45,0,1,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,8,2,895,0,0,0,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,9,6,952,0,0,0,6,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,10,11,1030,10,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,11,10,1066,9,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,12,3,1080,1,0,0,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,13,4,1073,0,0,1,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,14,21,1121,12,2,5,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,15,11,1220,5,1,2,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,16,0,1251,0,0,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,17,1,1143,0,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,18,1,1192,1,0,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,19,3,1246,2,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,20,0,1274,0,0,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,21,0,1281,0,0,0,0,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,22,4,1341,0,3,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,23,20,1420,6,2,0,12,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,24,23,1479,3,0,0,20,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,25,15,1489,7,3,0,5,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,26,15,1470,9,0,0,6,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,27,18,1568,11,3,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,28,13,1601,8,1,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,29,9,1625,3,0,0,6,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,30,21,1626,4,0,0,17,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,31,75,1645,5,2,0,68,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,32,27,1654,16,1,0,10,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,33,63,1658,55,0,0,8,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,34,18,1650,15,0,0,3,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,35,25,1593,19,0,0,6,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,36,3,1602,0,1,0,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,37,6,1635,0,0,0,6,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,38,35,1636,13,6,0,16,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,39,5,1652,4,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,40,26,1664,3,2,0,21,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,41,9,1750,4,0,0,5,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,42,2,1739,1,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,43,37,1713,16,0,0,21,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,44,25,1956,0,0,0,25,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,45,10,1841,0,0,0,10,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,46,8,1894,0,1,0,7,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,47,5,1860,1,0,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,48,4,1977,0,0,0,4,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,49,6,1782,5,0,0,1,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,50,6,1794,1,0,0,5,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,51,63,1747,2,0,0,61,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,52,127,1220,6,4,0,117,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2021,53,6,485,3,0,1,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,1,228,1804,143,2,0,83,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,2,74,1770,30,1,14,29,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,3,40,1771,21,0,1,18,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,4,384,1765,363,0,0,21,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,5,277,1755,221,0,0,56,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,6,24,1778,5,0,0,19,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,7,22,1931,5,1,0,16,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,8,268,2048,234,6,0,28,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,9,25,1977,0,0,0,25,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,10,72,1988,23,21,0,28,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,11,38,2007,13,6,0,19,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,12,12,2002,2,0,0,10,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,13,11,1181,5,4,0,2,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,17,14,309,3,0,0,11,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,18,11,2127,1,0,0,10,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,19,17,2156,4,0,0,13,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,20,75,2168,34,14,0,27,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,21,50,2169,13,9,0,28,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,22,76,2144,41,4,0,31,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,23,38,2206,10,5,0,23,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,24,136,2207,40,38,0,58,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,25,89,2203,19,35,0,35,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,26,53,2166,8,4,0,41,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,27,22,2174,5,0,0,17,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,28,25,2228,9,3,0,13,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,29,34,2234,11,5,0,18,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,30,68,2239,13,28,0,27,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10721,2022,52,68,476,10,0,0,58,"Boston, MA: Logan International",BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917
10792,2018,1,33,315,31,0,0,2,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,2,25,265,20,2,0,3,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,3,8,266,6,1,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,4,1,267,0,1,0,0,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,5,1,264,0,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,6,9,270,5,3,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,7,2,268,1,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,8,0,266,0,0,0,0,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,9,18,278,17,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,10,7,301,6,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,11,8,318,8,0,0,0,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,12,16,324,15,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,13,1,325,0,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,14,10,321,7,0,0,3,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,15,19,303,17,0,0,2,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,16,5,302,3,1,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,17,2,309,0,1,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,18,3,314,1,1,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,19,2,313,1,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,20,10,313,5,3,0,2,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,21,2,307,0,1,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,22,4,312,0,3,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,23,3,311,1,0,0,2,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,24,1,315,0,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,25,7,315,2,1,0,4,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,26,5,309,1,3,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,27,2,298,1,0,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,28,3,324,1,0,0,2,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,29,11,324,7,3,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,30,14,324,4,6,0,4,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,31,8,324,3,4,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,32,9,322,3,6,0,0,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,33,5,313,0,2,0,3,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,34,0,317,0,0,0,0,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,35,1,303,0,1,0,0,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,36,5,310,1,0,0,4,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,37,3,313,1,0,0,2,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,38,2,314,0,1,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,39,3,313,2,1,0,0,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
10792,2018,40,4,331,2,1,0,1,"Buffalo, NY: Buffalo Niagara International",BUF,Buffalo Niagara Intl,Buffalo,NY,USA,42.94052472,-78.73216667
